,Datum,Differenz in MWh,Kapazität in MWh,Laden/Einspeisen in MWh
331,2030-01-04 10:45:00,-8214.805412669255,392650.6831746131,-8214.805412669255
332,2030-01-04 11:00:00,-8111.741458071556,400000.0,-7349.3168253868935
333,2030-01-04 11:15:00,-7635.798010126815,400000.0,0.0
334,2030-01-04 11:30:00,-7770.61906246479,400000.0,0.0
335,2030-01-04 11:45:00,-8102.662129042412,400000.0,0.0
336,2030-01-04 12:00:00,-8469.414725321407,400000.0,0.0
337,2030-01-04 12:15:00,-8951.859007658506,400000.0,0.0
338,2030-01-04 12:30:00,-9190.398995225733,400000.0,0.0
339,2030-01-04 12:45:00,-9235.756249866248,400000.0,0.0
340,2030-01-04 13:00:00,-9137.138403690653,400000.0,0.0
341,2030-01-04 13:15:00,-9145.772430435718,400000.0,0.0
342,2030-01-04 13:30:00,-9109.800982961995,400000.0,0.0
343,2030-01-04 13:45:00,-9067.753642738808,400000.0,0.0
344,2030-01-04 14:00:00,-8998.764540080068,400000.0,0.0
345,2030-01-04 14:15:00,-8858.546901249127,400000.0,0.0
346,2030-01-04 14:30:00,-8700.281217391388,400000.0,0.0
347,2030-01-04 14:45:00,-8524.022509666574,400000.0,0.0
348,2030-01-04 15:00:00,-8485.983313604025,400000.0,0.0
349,2030-01-04 15:15:00,-8322.768007825802,400000.0,0.0
350,2030-01-04 15:30:00,-8426.25333015262,400000.0,0.0
351,2030-01-04 15:45:00,-8655.21125425955,400000.0,0.0
352,2030-01-04 16:00:00,-8541.375162325283,400000.0,0.0
353,2030-01-04 16:15:00,-8379.516015341982,400000.0,0.0
354,2030-01-04 16:30:00,-8130.862316084,400000.0,0.0
355,2030-01-04 16:45:00,-8056.068441068226,400000.0,0.0
356,2030-01-04 17:00:00,-7868.162765377398,400000.0,0.0
357,2030-01-04 17:15:00,-7772.622610951319,400000.0,0.0
